tool	rank	metric	sample	value
mOTUs1	genus	True positives	20	34.0
mOTUs1	genus	False negatives	20	62.0
mOTUs1	genus	False positives	20	52.0
mOTUs1	genus	Completeness	20	0.3541666666666667
mOTUs1	genus	Purity	20	0.3953488372093023
mOTUs1	genus	F1 score	20	0.37362637362637363
mOTUs1	genus	Jaccard index	20	0.22972972972972974
mOTUs1	genus	Taxon counts	20	86.0
mOTUs1	species	True positives	20	24.0
mOTUs1	species	False negatives	20	96.0
mOTUs1	species	False positives	20	147.0
mOTUs1	species	Completeness	20	0.2
mOTUs1	species	Purity	20	0.14035087719298245
mOTUs1	species	F1 score	20	0.16494845360824742
mOTUs1	species	Jaccard index	20	0.0898876404494382
mOTUs1	species	Taxon counts	20	171.0
mOTUs1	strain	True positives	20	0.0
mOTUs1	strain	False negatives	20	198.0
mOTUs1	strain	False positives	20	182.0
mOTUs1	strain	Completeness	20	0.0
mOTUs1	strain	Purity	20	0.0
mOTUs1	strain	Jaccard index	20	0.0
mOTUs1	strain	Taxon counts	20	182.0
mOTUs1	superkingdom	L1 norm error	20	0.01898999999999998
mOTUs1	phylum	L1 norm error	20	0.3722960800000001
mOTUs1	class	L1 norm error	20	0.4151000100000001
mOTUs1	order	L1 norm error	20	0.4568106299999999
mOTUs1	family	L1 norm error	20	0.5153081200000003
mOTUs1	genus	L1 norm error	20	0.53673948
mOTUs1	species	L1 norm error	20	1.5584692499999986
mOTUs1	strain	L1 norm error	20	1.6611975400000023
mOTUs1	na	Weighted UniFrac error	20	5.743260779392703
mOTUs1	na	Unweighted UniFrac error	20	1915.0000391795995
mOTUs2	superkingdom	Bray-Curtis distance	0	0.009699999999999993
mOTUs2	phylum	Bray-Curtis distance	0	0.04861807239405004
mOTUs2	class	Bray-Curtis distance	0	0.1561325043341747
mOTUs2	order	Bray-Curtis distance	0	0.1634082202787339
mOTUs2	family	Bray-Curtis distance	0	0.19722076660207105
mOTUs2	genus	Bray-Curtis distance	0	0.19237960083696623
mOTUs2	species	Bray-Curtis distance	0	0.7677930460015686
mOTUs2	superkingdom	Shannon diversity	0	0.0
mOTUs2	superkingdom	Shannon equitability	0	0.0
mOTUs2	phylum	Shannon diversity	0	0.5134517991450205
mOTUs2	phylum	Shannon equitability	0	0.37037718218101856
mOTUs2	class	Shannon diversity	0	1.3302630994592246
mOTUs2	class	Shannon equitability	0	0.6397213255558019
mOTUs2	order	Shannon diversity	0	1.4875858019108643
mOTUs2	order	Shannon equitability	0	0.5146693666124263
mOTUs2	family	Shannon diversity	0	1.840967291731573
mOTUs2	family	Shannon equitability	0	0.5650438132350498
mOTUs2	genus	Shannon diversity	0	2.026387208036008
mOTUs2	genus	Shannon equitability	0	0.5354877540684523
mOTUs2	species	Shannon diversity	0	3.651232346294202
mOTUs2	species	Shannon equitability	0	0.7600367093098229
mOTUs2	superkingdom	True positives	0	1.0
mOTUs2	superkingdom	False negatives	0	1.0
mOTUs2	superkingdom	False positives	0	0.0
mOTUs2	superkingdom	Completeness	0	0.5
mOTUs2	superkingdom	Purity	0	1.0
mOTUs2	superkingdom	F1 score	0	0.6666666666666666
mOTUs2	superkingdom	Jaccard index	0	0.5
mOTUs2	superkingdom	Taxon counts	0	1.0
mOTUs2	phylum	True positives	0	4.0
mOTUs2	phylum	False negatives	0	3.0
mOTUs2	phylum	False positives	0	0.0
mOTUs2	phylum	Completeness	0	0.5714285714285714
mOTUs2	phylum	Purity	0	1.0
mOTUs2	phylum	F1 score	0	0.7272727272727273
mOTUs2	phylum	Jaccard index	0	0.5714285714285714
mOTUs2	phylum	Taxon counts	0	4.0
mOTUs2	class	True positives	0	8.0
mOTUs2	class	False negatives	0	5.0
mOTUs2	class	False positives	0	0.0
mOTUs2	class	Completeness	0	0.6153846153846154
mOTUs2	class	Purity	0	1.0
mOTUs2	class	F1 score	0	0.761904761904762
mOTUs2	class	Jaccard index	0	0.6153846153846154
mOTUs2	class	Taxon counts	0	8.0
mOTUs2	order	True positives	0	18.0
mOTUs2	order	False negatives	0	13.0
mOTUs2	order	False positives	0	0.0
mOTUs2	order	Completeness	0	0.5806451612903226
mOTUs2	order	Purity	0	1.0
mOTUs2	order	F1 score	0	0.7346938775510204
mOTUs2	order	Jaccard index	0	0.5806451612903226
mOTUs2	order	Taxon counts	0	18.0
mOTUs2	family	True positives	0	26.0
mOTUs2	family	False negatives	0	21.0
mOTUs2	family	False positives	0	0.0
mOTUs2	family	Completeness	0	0.5531914893617021
mOTUs2	family	Purity	0	1.0
mOTUs2	family	F1 score	0	0.7123287671232876
mOTUs2	family	Jaccard index	0	0.5531914893617021
mOTUs2	family	Taxon counts	0	26.0
mOTUs2	genus	True positives	0	36.0
mOTUs2	genus	False negatives	0	39.0
mOTUs2	genus	False positives	0	8.0
mOTUs2	genus	Completeness	0	0.48
mOTUs2	genus	Purity	0	0.8181818181818182
mOTUs2	genus	F1 score	0	0.6050420168067226
mOTUs2	genus	Jaccard index	0	0.43373493975903615
mOTUs2	genus	Taxon counts	0	44.0
mOTUs2	species	True positives	0	32.0
mOTUs2	species	False negatives	0	49.0
mOTUs2	species	False positives	0	90.0
mOTUs2	species	Completeness	0	0.3950617283950617
mOTUs2	species	Purity	0	0.26229508196721313
mOTUs2	species	F1 score	0	0.31527093596059114
mOTUs2	species	Jaccard index	0	0.1871345029239766
mOTUs2	species	Taxon counts	0	122.0
mOTUs2	strain	True positives	0	0.0
mOTUs2	strain	False negatives	0	138.0
mOTUs2	strain	False positives	0	0.0
mOTUs2	strain	Completeness	0	0.0
mOTUs2	strain	Purity	0	0.0
mOTUs2	strain	Jaccard index	0	0.0
mOTUs2	strain	Taxon counts	0	0.0
mOTUs2	superkingdom	L1 norm error	0	0.019399999999999987
mOTUs2	phylum	L1 norm error	0	0.09723565860737614
mOTUs2	class	L1 norm error	0	0.3122025556666157
mOTUs2	order	L1 norm error	0	0.3268164405574679
mOTUs2	family	L1 norm error	0	0.39421472932254953
mOTUs2	genus	L1 norm error	0	0.3622161600478567
mOTUs2	species	L1 norm error	0	1.2513567843038178
mOTUs2	na	Weighted UniFrac error	0	4.258653853520872
mOTUs2	na	Unweighted UniFrac error	0	996.4782069289218
mOTUs2	superkingdom	Bray-Curtis distance	1	0.010040000000000026
mOTUs2	phylum	Bray-Curtis distance	1	0.1481837308113453
mOTUs2	class	Bray-Curtis distance	1	0.16549737257792166
mOTUs2	order	Bray-Curtis distance	1	0.1685621470646771
mOTUs2	family	Bray-Curtis distance	1	0.16976904139178906
mOTUs2	genus	Bray-Curtis distance	1	0.16379578022671756
mOTUs2	species	Bray-Curtis distance	1	0.7079431033563498
mOTUs2	superkingdom	Shannon diversity	1	0.0
mOTUs2	superkingdom	Shannon equitability	1	0.0
mOTUs2	phylum	Shannon diversity	1	0.7740860725954133
mOTUs2	phylum	Shannon equitability	1	0.5583850690773084
mOTUs2	class	Shannon diversity	1	1.2257577768036754
mOTUs2	class	Shannon equitability	1	0.5578664053948045
mOTUs2	order	Shannon diversity	1	1.627157589136199
mOTUs2	order	Shannon equitability	1	0.5526205843113927
mOTUs2	family	Shannon diversity	1	1.8099200127724961
mOTUs2	family	Shannon equitability	1	0.5431599432885146
mOTUs2	genus	Shannon diversity	1	1.9182430595113384
mOTUs2	genus	Shannon equitability	1	0.5010244786232494
mOTUs2	species	Shannon diversity	1	3.1124687309337546
mOTUs2	species	Shannon equitability	1	0.6744068155047944
mOTUs2	superkingdom	True positives	1	1.0
mOTUs2	superkingdom	False negatives	1	1.0
mOTUs2	superkingdom	False positives	1	0.0
mOTUs2	superkingdom	Completeness	1	0.5
mOTUs2	superkingdom	Purity	1	1.0
mOTUs2	superkingdom	F1 score	1	0.6666666666666666
mOTUs2	superkingdom	Jaccard index	1	0.5
mOTUs2	superkingdom	Taxon counts	1	1.0
mOTUs2	phylum	True positives	1	4.0
mOTUs2	phylum	False negatives	1	4.0
mOTUs2	phylum	False positives	1	0.0
mOTUs2	phylum	Completeness	1	0.5
mOTUs2	phylum	Purity	1	1.0
mOTUs2	phylum	F1 score	1	0.6666666666666666
mOTUs2	phylum	Jaccard index	1	0.5
mOTUs2	phylum	Taxon counts	1	4.0
mOTUs2	class	True positives	1	9.0
mOTUs2	class	False negatives	1	5.0
mOTUs2	class	False positives	1	0.0
mOTUs2	class	Completeness	1	0.6428571428571429
mOTUs2	class	Purity	1	1.0
mOTUs2	class	F1 score	1	0.782608695652174
mOTUs2	class	Jaccard index	1	0.6428571428571429
mOTUs2	class	Taxon counts	1	9.0
mOTUs2	order	True positives	1	19.0
mOTUs2	order	False negatives	1	14.0
mOTUs2	order	False positives	1	0.0
mOTUs2	order	Completeness	1	0.5757575757575758
mOTUs2	order	Purity	1	1.0
mOTUs2	order	F1 score	1	0.7307692307692308
mOTUs2	order	Jaccard index	1	0.5757575757575758
mOTUs2	order	Taxon counts	1	19.0
mOTUs2	family	True positives	1	28.0
mOTUs2	family	False negatives	1	22.0
mOTUs2	family	False positives	1	0.0
mOTUs2	family	Completeness	1	0.56
mOTUs2	family	Purity	1	1.0
mOTUs2	family	F1 score	1	0.717948717948718
mOTUs2	family	Jaccard index	1	0.56
mOTUs2	family	Taxon counts	1	28.0
mOTUs2	genus	True positives	1	40.0
mOTUs2	genus	False negatives	1	38.0
mOTUs2	genus	False positives	1	6.0
mOTUs2	genus	Completeness	1	0.5128205128205128
mOTUs2	genus	Purity	1	0.8695652173913043
mOTUs2	genus	F1 score	1	0.6451612903225806
mOTUs2	genus	Jaccard index	1	0.47619047619047616
mOTUs2	genus	Taxon counts	1	46.0
mOTUs2	species	True positives	1	34.0
mOTUs2	species	False negatives	1	53.0
mOTUs2	species	False positives	1	67.0
mOTUs2	species	Completeness	1	0.39080459770114945
mOTUs2	species	Purity	1	0.33663366336633666
mOTUs2	species	F1 score	1	0.3617021276595745
mOTUs2	species	Jaccard index	1	0.22077922077922077
mOTUs2	species	Taxon counts	1	101.0
mOTUs2	strain	True positives	1	0.0
mOTUs2	strain	False negatives	1	139.0
mOTUs2	strain	False positives	1	0.0
mOTUs2	strain	Completeness	1	0.0
mOTUs2	strain	Purity	1	0.0
mOTUs2	strain	Jaccard index	1	0.0
mOTUs2	strain	Taxon counts	1	0.0
mOTUs2	superkingdom	L1 norm error	1	0.02008000000000005
mOTUs2	phylum	L1 norm error	1	0.29636597978538254
mOTUs2	class	L1 norm error	1	0.33092689123308633
mOTUs2	order	L1 norm error	1	0.3371276653722955
mOTUs2	family	L1 norm error	1	0.3393394530051497
mOTUs2	genus	L1 norm error	1	0.31450427761332034
mOTUs2	species	L1 norm error	1	1.2585458519917503
mOTUs2	na	Weighted UniFrac error	1	4.208064660909917
mOTUs2	na	Unweighted UniFrac error	1	857.5484238794883
mOTUs2	superkingdom	Bray-Curtis distance	2	0.009830000000000021
mOTUs2	phylum	Bray-Curtis distance	2	0.06987783668140977
mOTUs2	class	Bray-Curtis distance	2	0.11530414750407786
mOTUs2	order	Bray-Curtis distance	2	0.11895599906607923
mOTUs2	family	Bray-Curtis distance	2	0.1390437149690725
mOTUs2	genus	Bray-Curtis distance	2	0.13914562640587053
mOTUs2	species	Bray-Curtis distance	2	0.7822717566061229
mOTUs2	superkingdom	Shannon diversity	2	0.0
mOTUs2	superkingdom	Shannon equitability	2	0.0
mOTUs2	phylum	Shannon diversity	2	0.5565923246782546
mOTUs2	phylum	Shannon equitability	2	0.506632167161568
mOTUs2	class	Shannon diversity	2	1.2375318375554494
mOTUs2	class	Shannon equitability	2	0.6359655599495371
mOTUs2	order	Shannon diversity	2	1.4653173518633762
mOTUs2	order	Shannon equitability	2	0.5410968198695039
mOTUs2	family	Shannon diversity	2	1.7428379218709589
mOTUs2	family	Shannon equitability	2	0.563835000058774
mOTUs2	genus	Shannon diversity	2	1.8655613776667874
mOTUs2	genus	Shannon equitability	2	0.5290330823079556
mOTUs2	species	Shannon diversity	2	3.4753233514826065
mOTUs2	species	Shannon equitability	2	0.7498439197434289
mOTUs2	superkingdom	True positives	2	1.0
mOTUs2	superkingdom	False negatives	2	1.0
mOTUs2	superkingdom	False positives	2	0.0
mOTUs2	superkingdom	Completeness	2	0.5
mOTUs2	superkingdom	Purity	2	1.0
mOTUs2	superkingdom	F1 score	2	0.6666666666666666
mOTUs2	superkingdom	Jaccard index	2	0.5
mOTUs2	superkingdom	Taxon counts	2	1.0
mOTUs2	phylum	True positives	2	3.0
mOTUs2	phylum	False negatives	2	3.0
mOTUs2	phylum	False positives	2	0.0
mOTUs2	phylum	Completeness	2	0.5
mOTUs2	phylum	Purity	2	1.0
mOTUs2	phylum	F1 score	2	0.6666666666666666
mOTUs2	phylum	Jaccard index	2	0.5
mOTUs2	phylum	Taxon counts	2	3.0
mOTUs2	class	True positives	2	7.0
mOTUs2	class	False negatives	2	5.0
mOTUs2	class	False positives	2	0.0
mOTUs2	class	Completeness	2	0.5833333333333334
mOTUs2	class	Purity	2	1.0
mOTUs2	class	F1 score	2	0.7368421052631579
mOTUs2	class	Jaccard index	2	0.5833333333333334
mOTUs2	class	Taxon counts	2	7.0
mOTUs2	order	True positives	2	15.0
mOTUs2	order	False negatives	2	12.0
mOTUs2	order	False positives	2	0.0
mOTUs2	order	Completeness	2	0.5555555555555556
mOTUs2	order	Purity	2	1.0
mOTUs2	order	F1 score	2	0.7142857142857143
mOTUs2	order	Jaccard index	2	0.5555555555555556
mOTUs2	order	Taxon counts	2	15.0
mOTUs2	family	True positives	2	22.0
mOTUs2	family	False negatives	2	20.0
mOTUs2	family	False positives	2	0.0
mOTUs2	family	Completeness	2	0.5238095238095238
mOTUs2	family	Purity	2	1.0
mOTUs2	family	F1 score	2	0.6875000000000001
mOTUs2	family	Jaccard index	2	0.5238095238095238
mOTUs2	family	Taxon counts	2	22.0
mOTUs2	genus	True positives	2	30.0
mOTUs2	genus	False negatives	2	38.0
mOTUs2	genus	False positives	2	4.0
mOTUs2	genus	Completeness	2	0.4411764705882353
mOTUs2	genus	Purity	2	0.8823529411764706
mOTUs2	genus	F1 score	2	0.5882352941176471
mOTUs2	genus	Jaccard index	2	0.4166666666666667
mOTUs2	genus	Taxon counts	2	34.0
mOTUs2	species	True positives	2	25.0
mOTUs2	species	False negatives	2	48.0
mOTUs2	species	False positives	2	78.0
mOTUs2	species	Completeness	2	0.3424657534246575
mOTUs2	species	Purity	2	0.24271844660194175
mOTUs2	species	F1 score	2	0.2840909090909091
mOTUs2	species	Jaccard index	2	0.16556291390728478
mOTUs2	species	Taxon counts	2	103.0
mOTUs2	strain	True positives	2	0.0
mOTUs2	strain	False negatives	2	122.0
mOTUs2	strain	False positives	2	0.0
mOTUs2	strain	Completeness	2	0.0
mOTUs2	strain	Purity	2	0.0
mOTUs2	strain	Jaccard index	2	0.0
mOTUs2	strain	Taxon counts	2	0.0
mOTUs2	superkingdom	L1 norm error	2	0.019660000000000042
mOTUs2	phylum	L1 norm error	2	0.1397549745844527
mOTUs2	class	L1 norm error	2	0.23056217334915402
mOTUs2	order	L1 norm error	2	0.23790961901217714
mOTUs2	family	L1 norm error	2	0.27791640616873314
mOTUs2	genus	L1 norm error	2	0.26712759920519796
mOTUs2	species	L1 norm error	2	1.2622815291772067
mOTUs2	na	Weighted UniFrac error	2	3.9190744431752598
mOTUs2	na	Unweighted UniFrac error	2	884.6047846548055
mOTUs2	superkingdom	Bray-Curtis distance	3	0.009870000000000045
mOTUs2	phylum	Bray-Curtis distance	3	0.0773858053515735
mOTUs2	class	Bray-Curtis distance	3	0.20138561756112766
mOTUs2	order	Bray-Curtis distance	3	0.20368664982208276
mOTUs2	family	Bray-Curtis distance	3	0.2057215817103873
mOTUs2	genus	Bray-Curtis distance	3	0.20266545752592025
mOTUs2	species	Bray-Curtis distance	3	0.7959025238342967
mOTUs2	superkingdom	Shannon diversity	3	0.003834614260745697
mOTUs2	superkingdom	Shannon equitability	3	0.005532178977699915
mOTUs2	phylum	Shannon diversity	3	0.5916516273059502
mOTUs2	phylum	Shannon equitability	3	0.36761382513423047
mOTUs2	class	Shannon diversity	3	1.3486074342782106
mOTUs2	class	Shannon equitability	3	0.5856927669607291
mOTUs2	order	Shannon diversity	3	1.5947603095276512
mOTUs2	order	Shannon equitability	3	0.5086152930615665
mOTUs2	family	Shannon diversity	3	1.8582353326700864
mOTUs2	family	Shannon equitability	3	0.5411305348613521
mOTUs2	genus	Shannon diversity	3	2.0549015824599137
mOTUs2	genus	Shannon equitability	3	0.5127853082025936
mOTUs2	species	Shannon diversity	3	3.7349791818547122
mOTUs2	species	Shannon equitability	3	0.7673246527315555
mOTUs2	superkingdom	True positives	3	2.0
mOTUs2	superkingdom	False negatives	3	1.0
mOTUs2	superkingdom	False positives	3	0.0
mOTUs2	superkingdom	Completeness	3	0.6666666666666666
mOTUs2	superkingdom	Purity	3	1.0
mOTUs2	superkingdom	F1 score	3	0.8
mOTUs2	superkingdom	Jaccard index	3	0.6666666666666666
mOTUs2	superkingdom	Taxon counts	3	2.0
mOTUs2	phylum	True positives	3	5.0
mOTUs2	phylum	False negatives	3	4.0
mOTUs2	phylum	False positives	3	0.0
mOTUs2	phylum	Completeness	3	0.5555555555555556
mOTUs2	phylum	Purity	3	1.0
mOTUs2	phylum	F1 score	3	0.7142857142857143
mOTUs2	phylum	Jaccard index	3	0.5555555555555556
mOTUs2	phylum	Taxon counts	3	5.0
mOTUs2	class	True positives	3	10.0
mOTUs2	class	False negatives	3	6.0
mOTUs2	class	False positives	3	0.0
mOTUs2	class	Completeness	3	0.625
mOTUs2	class	Purity	3	1.0
mOTUs2	class	F1 score	3	0.7692307692307693
mOTUs2	class	Jaccard index	3	0.625
mOTUs2	class	Taxon counts	3	10.0
mOTUs2	order	True positives	3	23.0
mOTUs2	order	False negatives	3	17.0
mOTUs2	order	False positives	3	0.0
mOTUs2	order	Completeness	3	0.575
mOTUs2	order	Purity	3	1.0
mOTUs2	order	F1 score	3	0.7301587301587301
mOTUs2	order	Jaccard index	3	0.575
mOTUs2	order	Taxon counts	3	23.0
mOTUs2	family	True positives	3	30.0
mOTUs2	family	False negatives	3	31.0
mOTUs2	family	False positives	3	1.0
mOTUs2	family	Completeness	3	0.4918032786885246
mOTUs2	family	Purity	3	0.967741935483871
mOTUs2	family	F1 score	3	0.6521739130434782
mOTUs2	family	Jaccard index	3	0.4838709677419355
mOTUs2	family	Taxon counts	3	31.0
mOTUs2	genus	True positives	3	42.0
mOTUs2	genus	False negatives	3	52.0
mOTUs2	genus	False positives	3	13.0
mOTUs2	genus	Completeness	3	0.44680851063829785
mOTUs2	genus	Purity	3	0.7636363636363637
mOTUs2	genus	F1 score	3	0.563758389261745
mOTUs2	genus	Jaccard index	3	0.3925233644859813
mOTUs2	genus	Taxon counts	3	55.0
mOTUs2	species	True positives	3	43.0
mOTUs2	species	False negatives	3	81.0
mOTUs2	species	False positives	3	87.0
mOTUs2	species	Completeness	3	0.3467741935483871
mOTUs2	species	Purity	3	0.33076923076923076
mOTUs2	species	F1 score	3	0.33858267716535434
mOTUs2	species	Jaccard index	3	0.2037914691943128
mOTUs2	species	Taxon counts	3	130.0
mOTUs2	strain	True positives	3	0.0
mOTUs2	strain	False negatives	3	196.0
mOTUs2	strain	False positives	3	0.0
mOTUs2	strain	Completeness	3	0.0
mOTUs2	strain	Purity	3	0.0
mOTUs2	strain	Jaccard index	3	0.0
mOTUs2	strain	Taxon counts	3	0.0
mOTUs2	superkingdom	L1 norm error	3	0.01974000000000009
mOTUs2	phylum	L1 norm error	3	0.1547723845612005
mOTUs2	class	L1 norm error	3	0.40269269473140645
mOTUs2	order	L1 norm error	3	0.4073264517147064
mOTUs2	family	L1 norm error	3	0.4111242949691234
mOTUs2	genus	L1 norm error	3	0.3681823366873393
mOTUs2	species	L1 norm error	3	1.2673553838275438
mOTUs2	na	Weighted UniFrac error	3	4.649254289917421
mOTUs2	na	Unweighted UniFrac error	3	1179.3109117206623
mOTUs2	superkingdom	Bray-Curtis distance	4	0.010079999999999976
mOTUs2	phylum	Bray-Curtis distance	4	0.17908942294169738
mOTUs2	class	Bray-Curtis distance	4	0.2038268713800361
mOTUs2	order	Bray-Curtis distance	4	0.20972661683719174
mOTUs2	family	Bray-Curtis distance	4	0.21251443990136296
mOTUs2	genus	Bray-Curtis distance	4	0.21632978569174605
mOTUs2	species	Bray-Curtis distance	4	0.7407705175123327
mOTUs2	superkingdom	Shannon diversity	4	0.0
mOTUs2	superkingdom	Shannon equitability	4	0.0
mOTUs2	phylum	Shannon diversity	4	0.8234325741142232
mOTUs2	phylum	Shannon equitability	4	0.5116274245515137
mOTUs2	class	Shannon diversity	4	1.4108476136489172
mOTUs2	class	Shannon equitability	4	0.5346028666435227
mOTUs2	order	Shannon diversity	4	1.7888360795125873
mOTUs2	order	Shannon equitability	4	0.5490433013991903
mOTUs2	family	Shannon diversity	4	2.0338115502027696
mOTUs2	family	Shannon equitability	4	0.5720428816048917
mOTUs2	genus	Shannon diversity	4	2.2067754983845513
mOTUs2	genus	Shannon equitability	4	0.5558219764274723
mOTUs2	species	Shannon diversity	4	3.429279562342946
mOTUs2	species	Shannon equitability	4	0.7175540802169679
mOTUs2	superkingdom	True positives	4	1.0
mOTUs2	superkingdom	False negatives	4	1.0
mOTUs2	superkingdom	False positives	4	0.0
mOTUs2	superkingdom	Completeness	4	0.5
mOTUs2	superkingdom	Purity	4	1.0
mOTUs2	superkingdom	F1 score	4	0.6666666666666666
mOTUs2	superkingdom	Jaccard index	4	0.5
mOTUs2	superkingdom	Taxon counts	4	1.0
mOTUs2	phylum	True positives	4	5.0
mOTUs2	phylum	False negatives	4	4.0
mOTUs2	phylum	False positives	4	0.0
mOTUs2	phylum	Completeness	4	0.5555555555555556
mOTUs2	phylum	Purity	4	1.0
mOTUs2	phylum	F1 score	4	0.7142857142857143
mOTUs2	phylum	Jaccard index	4	0.5555555555555556
mOTUs2	phylum	Taxon counts	4	5.0
mOTUs2	class	True positives	4	14.0
mOTUs2	class	False negatives	4	6.0
mOTUs2	class	False positives	4	0.0
mOTUs2	class	Completeness	4	0.7
mOTUs2	class	Purity	4	1.0
mOTUs2	class	F1 score	4	0.8235294117647058
mOTUs2	class	Jaccard index	4	0.7
mOTUs2	class	Taxon counts	4	14.0
mOTUs2	order	True positives	4	26.0
mOTUs2	order	False negatives	4	14.0
mOTUs2	order	False positives	4	0.0
mOTUs2	order	Completeness	4	0.65
mOTUs2	order	Purity	4	1.0
mOTUs2	order	F1 score	4	0.787878787878788
mOTUs2	order	Jaccard index	4	0.65
mOTUs2	order	Taxon counts	4	26.0
mOTUs2	family	True positives	4	33.0
mOTUs2	family	False negatives	4	27.0
